"Day","Hr Day","Time Date (MDY)","Route","Stop 1 Status","Stop 2 Status","Stop 3 Status","Stop 4 Status","Trip Id"
"T",9,20150224,"T-A4.1","Data Missing","Early","Early","Early","0"
"T",9,20150224,"T-A5.1","Data Missing","On Time","On Time","Delayed","0"
"T",8,20150224,"T-A2.1","On Time","On Time","Early","Delayed","1"
"T",10,20150224,"T-A3.1","Delayed","On Time","On Time","Delayed","1"
"T",9,20150224,"T-A4.1","Delayed","Early","Early","On Time","1"
"T",10,20150224,"T-A5.1","Delayed","On Time","Early","Delayed","1"
"T",8,20150224,"T-A2.1","Delayed","Delayed","On Time","Delayed","2"
"T",10,20150224,"T-A3.1","Delayed","Early","Early","Early","2"
"T",10,20150224,"T-A4.1","Delayed","Early","Early","Early","2"
"T",11,20150224,"T-A5.1","Delayed","Early","Early","Early","2"
"T",9,20150224,"T-A2.1","Delayed","On Time","Early","Delayed","3"
"T",11,20150224,"T-A3.1","Delayed","Delayed","On Time","Delayed","3"
"T",11,20150224,"T-A4.1","Early","Early","Early","Early","3"
"T",11,20150224,"T-A5.1","Delayed","On Time","Early","Delayed","3"
"T",10,20150224,"T-A2.1","Delayed","Delayed","On Time","Delayed","4"
"T",12,20150224,"T-A3.1","Delayed","On Time","Early","Delayed","4"
"T",12,20150224,"T-A4.1","Delayed","Early","Early","On Time","4"
"T",12,20150224,"T-A5.1","Delayed","Early","Early","Early","4"
"T",10,20150224,"T-A2.1","Delayed","Early","Early","Early","5"
"T",12,20150224,"T-A3.1","Delayed","Delayed","On Time","Delayed","5"
"T",12,20150224,"T-A4.1","Delayed","Early","Early","Early","5"
"T",13,20150224,"T-A5.1","Delayed","On Time","Early","Delayed","5"
"T",11,20150224,"T-A2.1","Delayed","Delayed","On Time","Delayed","6"
"T",13,20150224,"T-A3.1","Delayed","Delayed","On Time","Delayed","6"
"T",13,20150224,"T-A4.1","Delayed","On Time","Early","Delayed","6"
"T",13,20150224,"T-A5.1","Delayed","Early","Early","Early","6"
"T",12,20150224,"T-A2.1","Delayed","Early","Early","Early","7"
"T",14,20150224,"T-A3.1","Delayed","On Time","Early","On Time","7"
"T",14,20150224,"T-A4.1","Delayed","Early","Early","Early","7"
"T",14,20150224,"T-A5.1","Delayed","On Time","On Time","Delayed","7"
"T",13,20150224,"T-A2.1","On Time","On Time","Early","Delayed","8"
"T",15,20150224,"T-A3.1","Delayed","On Time","On Time","Delayed","8"
"T",15,20150224,"T-A4.1","Delayed","On Time","Early","Delayed","8"
"T",15,20150224,"T-A5.1","Delayed","On Time","Early","Delayed","8"
"W",8,20150225,"W-A2.1","Delayed","On Time","Early","Delayed","1"
"W",10,20150225,"W-A3.1","On Time","Delayed","On Time","Delayed","1"
"W",9,20150225,"W-A4.1","Delayed","On Time","Early","Early","1"
"W",10,20150225,"W-A5.1","Delayed","On Time","On Time","Delayed","1"
"W",8,20150225,"W-A1.1","Delayed","Delayed","On Time","Delayed","2"
"W",8,20150225,"W-A2.1","On Time","On Time","Early","On Time","2"
"W",10,20150225,"W-A3.1","Delayed","Early","Early","Early","2"
"W",10,20150225,"W-A4.1","Delayed","Early","Early","On Time","2"
"W",8,20150225,"W-A1.1","On Time","Early","Early","On Time","3"
"W",9,20150225,"W-A2.1","Delayed","On Time","Early","On Time","3"
"W",11,20150225,"W-A3.1","On Time","Delayed","On Time","Delayed","3"
"W",11,20150225,"W-A4.1","Delayed","On Time","Early","Delayed","3"
"W",9,20150225,"W-A1.1","Delayed","Early","Early","On Time","4"
"W",10,20150225,"W-A2.1","Delayed","On Time","Early","Delayed","4"
"W",12,20150225,"W-A3.1","Delayed","On Time","Early","Delayed","4"
"W",12,20150225,"W-A5.1","Delayed","On Time","Early","On Time","4"
"W",10,20150225,"W-A1.1","Delayed","On Time","On Time","Delayed","5"
"W",10,20150225,"W-A2.1","Delayed","Early","Early","Early","5"
"W",12,20150225,"W-A3.1","Delayed","On Time","On Time","Delayed","5"
"W",13,20150225,"W-A5.1","Delayed","Delayed","On Time","Delayed","5"
"W",11,20150225,"W-A1.1","Delayed","On Time","Early","Delayed","6"
"W",11,20150225,"W-A2.1","Delayed","On Time","Early","Delayed","6"
"W",13,20150225,"W-A3.1","Delayed","Delayed","Delayed","Delayed","6"
"W",13,20150225,"W-A5.1","Delayed","On Time","Early","Early","6"
"W",11,20150225,"W-A1.1","Delayed","On Time","Early","Delayed","7"
"W",12,20150225,"W-A2.1","Delayed","Early","Early","Early","7"
"W",14,20150225,"W-A3.1","Delayed","On Time","Early","Delayed","7"
"W",14,20150225,"W-A5.1","Delayed","Delayed","On Time","Delayed","7"
"W",12,20150225,"W-A1.1","Delayed","On Time","Early","Delayed","8"
"W",13,20150225,"W-A2.1","Delayed","On Time","Early","On Time","8"
"W",15,20150225,"W-A3.1","Delayed","On Time","Early","On Time","8"
"W",15,20150225,"W-A5.1","Delayed","On Time","Early","On Time","8"
"R",9,20150226,"R-A5.1","Data Missing","On Time","On Time","Delayed","0"
"R",8,20150226,"R-A2.1","Delayed","On Time","On Time","Delayed","1"
"R",10,20150226,"R-A3.1","Delayed","On Time","On Time","Delayed","1"
"R",10,20150226,"R-A5.1","Delayed","On Time","On Time","Delayed","1"
"R",8,20150226,"R-A1.1","Delayed","Delayed","On Time","Delayed","2"
"R",8,20150226,"R-A2.1","Delayed","On Time","Early","Delayed","2"
"R",10,20150226,"R-A3.1","Delayed","Early","Early","Early","2"
"R",11,20150226,"R-A5.1","Delayed","Early","Early","On Time","2"
"R",8,20150226,"R-A1.1","On Time","Early","Early","Early","3"
"R",9,20150226,"R-A2.1","Delayed","On Time","Early","Delayed","3"
"R",11,20150226,"R-A3.1","On Time","Delayed","Delayed","Delayed","3"
"R",9,20150226,"R-A1.1","Delayed","On Time","Early","On Time","4"
"R",10,20150226,"R-A2.1","Delayed","On Time","On Time","Delayed","4"
"R",12,20150226,"R-A3.1","Delayed","On Time","Early","Delayed","4"
"R",12,20150226,"R-A5.1","Delayed","Early","Early","Early","4"
"R",10,20150226,"R-A1.1","Delayed","On Time","On Time","Delayed","5"
"R",10,20150226,"R-A2.1","Delayed","Early","Early","Early","5"
"R",12,20150226,"R-A3.1","Delayed","Data Missing","On Time","Delayed","5"
"R",13,20150226,"R-A5.1","Delayed","Early","Early","Delayed","5"
"R",11,20150226,"R-A1.1","Delayed","On Time","On Time","Delayed","6"
"R",11,20150226,"R-A2.1","Delayed","Delayed","On Time","Delayed","6"
"R",13,20150226,"R-A3.1","Delayed","Delayed","On Time","Delayed","6"
"R",13,20150226,"R-A5.1","Delayed","Early","Early","Early","6"
"R",12,20150226,"R-A2.1","Delayed","Early","Early","Early","7"
"R",14,20150226,"R-A3.1","Delayed","On Time","Early","Delayed","7"
"R",14,20150226,"R-A5.1","Delayed","Delayed","Delayed","Delayed","7"
"R",12,20150226,"R-A1.1","Delayed","Early","Early","Early","8"
"R",13,20150226,"R-A2.1","Delayed","On Time","On Time","Delayed","8"
"R",15,20150226,"R-A3.1","Delayed","On Time","On Time","Delayed","8"
"R",15,20150226,"R-A5.1","Delayed","Early","Early","Early","8"
"M",9,20150302,"M-A3.1","Data Missing","Early","Early","Delayed","0"
"M",9,20150302,"M-A5.1","Data Missing","Early","Early","On Time","0"
"M",10,20150302,"M-A3.1","Delayed","Delayed","On Time","Delayed","1"
"M",9,20150302,"M-A4.1","On Time","Early","Early","Early","1"
"M",10,20150302,"M-A5.1","Delayed","On Time","On Time","Delayed","1"
"M",8,20150302,"M-A2.1","On Time","Delayed","On Time","Delayed","2"
"M",10,20150302,"M-A3.1","Delayed","Early","Early","Early","2"
"M",9,20150302,"M-A4.1","Delayed","Early","Early","Early","2"
"M",11,20150302,"M-A5.1","Delayed","Early","Early","Early","2"
"M",8,20150302,"M-A1.1","On Time","Delayed","On Time","Delayed","3"
"M",8,20150302,"M-A2.1","Delayed","Early","Early","Early","3"
"M",11,20150302,"M-A3.1","Delayed","Delayed","Delayed","Delayed","3"
"M",10,20150302,"M-A4.1","Delayed","Early","Early","Early","3"
"M",11,20150302,"M-A5.1","On Time","Early","Early","Early","3"
"M",8,20150302,"M-A1.1","Delayed","On Time","Early","Delayed","4"
"M",9,20150302,"M-A2.1","Delayed","On Time","Early","Delayed","4"
"M",12,20150302,"M-A3.1","Delayed","On Time","On Time","Delayed","4"
"M",11,20150302,"M-A4.1","Early","Early","Early","Early","4"
"M",12,20150302,"M-A5.1","Delayed","Early","Early","Early","4"
"M",9,20150302,"M-A1.1","Delayed","Early","Early","Early","5"
"M",10,20150302,"M-A2.1","Delayed","Delayed","On Time","Delayed","5"
"M",12,20150302,"M-A3.1","Delayed","On Time","Early","Delayed","5"
"M",12,20150302,"M-A4.1","Delayed","Early","Early","Early","5"
"M",13,20150302,"M-A5.1","Delayed","On Time","Early","Delayed","5"
"M",10,20150302,"M-A1.1","Delayed","Early","Early","Delayed","6"
"M",10,20150302,"M-A2.1","On Time","Early","Early","Early","6"
"M",13,20150302,"M-A3.1","Delayed","Delayed","On Time","Delayed","6"
"M",12,20150302,"M-A4.1","Delayed","Early","Early","On Time","6"
"M",13,20150302,"M-A5.1","Delayed","Early","Early","Early","6"
"M",11,20150302,"M-A1.1","Delayed","On Time","Early","Delayed","7"
"M",11,20150302,"M-A2.1","Delayed","On Time","Early","Delayed","7"
"M",14,20150302,"M-A3.1","Delayed","On Time","Early","Data Missing","7"
"M",13,20150302,"M-A4.1","Delayed","On Time","Early","Delayed","7"
"M",14,20150302,"M-A5.1","Delayed","On Time","Early","Delayed","7"
"M",11,20150302,"M-A1.1","Delayed","Early","Early","Early","8"
"M",12,20150302,"M-A2.1","Delayed","Early","Early","Early","8"
"M",15,20150302,"M-A3.1","Delayed","Delayed","Early","On Time","8"
"M",14,20150302,"M-A4.1","Delayed","Early","Early","Early","8"
"M",15,20150302,"M-A5.1","Delayed","Early","Early","Delayed","8"
"M",12,20150302,"M-A1.1","Delayed","Early","Early","On Time","9"
"M",15,20150302,"M-A4.1","Delayed","On Time","Early","Delayed","9"
"T",10,20150303,"T-A3.1","Delayed","On Time","On Time","Delayed","1"
"T",9,20150303,"T-A4.1","Delayed","On Time","Early","On Time","1"
"T",10,20150303,"T-A5.1","Delayed","Delayed","On Time","Delayed","1"
"T",10,20150303,"T-A3.1","Delayed","Early","Early","Early","2"
"T",10,20150303,"T-A4.1","Delayed","Early","Early","Early","2"
"T",11,20150303,"T-A5.1","Delayed","Early","Early","Early","2"
"T",8,20150303,"T-A1.1","On Time","Delayed","On Time","Delayed","3"
"T",11,20150303,"T-A3.1","Delayed","Delayed","Delayed","Delayed","3"
"T",11,20150303,"T-A4.1","Early","Early","Early","Early","3"
"T",11,20150303,"T-A5.1","Delayed","Delayed","On Time","Delayed","3"
"T",8,20150303,"T-A1.1","On Time","Early","Early","On Time","4"
"T",12,20150303,"T-A3.1","Delayed","On Time","Early","On Time","4"
"T",12,20150303,"T-A4.1","Delayed","Early","Early","On Time","4"
"T",12,20150303,"T-A5.1","Delayed","Early","Early","Early","4"
"T",9,20150303,"T-A1.1","Delayed","On Time","Early","Delayed","5"
"T",12,20150303,"T-A3.1","Delayed","On Time","On Time","Delayed","5"
"T",12,20150303,"T-A4.1","Delayed","Early","Early","Early","5"
"T",13,20150303,"T-A5.1","Delayed","On Time","Early","Delayed","5"
"T",10,20150303,"T-A1.1","Delayed","On Time","On Time","Delayed","6"
"T",13,20150303,"T-A3.1","Delayed","Delayed","On Time","Delayed","6"
"T",13,20150303,"T-A4.1","Delayed","On Time","Early","Delayed","6"
"T",13,20150303,"T-A5.1","Delayed","Early","Early","Early","6"
"T",11,20150303,"T-A1.1","Delayed","Delayed","On Time","Delayed","7"
"T",14,20150303,"T-A3.1","Delayed","Early","Early","On Time","7"
"T",14,20150303,"T-A4.1","Delayed","Early","Early","Early","7"
"T",14,20150303,"T-A5.1","Early","Early","Early","Early","7"
"T",11,20150303,"T-A1.1","Early","On Time","Early","Delayed","8"
"T",15,20150303,"T-A3.1","Delayed","On Time","On Time","Delayed","8"
"T",15,20150303,"T-A4.1","Delayed","Early","Early","On Time","8"
"T",15,20150303,"T-A5.1","Delayed","On Time","Early","Delayed","8"
"T",12,20150303,"T-A1.1","Delayed","Early","Early","Early","9"
"W",7,20150304,"W-A1.1","Data Missing","On Time","Early","Data Missing","0"
"W",9,20150304,"W-A3.1","Data Missing","On Time","Early","Delayed","0"
"W",9,20150304,"W-A5.1","Data Missing","On Time","Early","Delayed","0"
"W",7,20150304,"W-A1.1","On Time","Early","Early","Data Missing","1"
"W",10,20150304,"W-A3.1","Delayed","Delayed","On Time","Delayed","1"
"W",9,20150304,"W-A4.1","Early","Early","Early","Early","1"
"W",10,20150304,"W-A5.1","Early","On Time","Early","Delayed","1"
"W",8,20150304,"W-A1.1","Delayed","Delayed","On Time","Delayed","2"
"W",8,20150304,"W-A2.1","Delayed","Delayed","On Time","Delayed","2"
"W",10,20150304,"W-A3.1","Delayed","On Time","Early","Early","2"
"W",9,20150304,"W-A4.1","Delayed","Early","Early","On Time","2"
"W",11,20150304,"W-A5.1","Delayed","Early","Early","On Time","2"
"W",8,20150304,"W-A1.1","Delayed","Early","Early","On Time","3"
"W",8,20150304,"W-A2.1","Delayed","On Time","Early","On Time","3"
"W",11,20150304,"W-A3.1","Delayed","On Time","On Time","Delayed","3"
"W",10,20150304,"W-A4.1","Delayed","Early","Early","Early","3"
"W",11,20150304,"W-A5.1","Delayed","On Time","Early","On Time","3"
"W",9,20150304,"W-A1.1","Delayed","Early","Early","On Time","4"
"W",9,20150304,"W-A2.1","Delayed","On Time","Early","Delayed","4"
"W",12,20150304,"W-A3.1","Delayed","On Time","Early","Delayed","4"
"W",11,20150304,"W-A4.1","Early","Early","Early","On Time","4"
"W",12,20150304,"W-A5.1","Delayed","Early","Early","On Time","4"
"W",10,20150304,"W-A1.1","Delayed","On Time","On Time","Delayed","5"
"W",10,20150304,"W-A2.1","On Time","Delayed","On Time","Delayed","5"
"W",12,20150304,"W-A3.1","Delayed","On Time","Early","On Time","5"
"W",12,20150304,"W-A4.1","Delayed","Early","Early","On Time","5"
"W",13,20150304,"W-A5.1","Delayed","On Time","Early","Delayed","5"
"W",11,20150304,"W-A1.1","Delayed","On Time","On Time","Delayed","6"
"W",10,20150304,"W-A2.1","On Time","Early","Early","Early","6"
"W",13,20150304,"W-A3.1","Delayed","On Time","Early","Delayed","6"
"W",12,20150304,"W-A4.1","Delayed","Early","Early","On Time","6"
"W",13,20150304,"W-A5.1","Delayed","Early","Early","Early","6"
"W",11,20150304,"W-A2.1","Delayed","On Time","Early","Delayed","7"
"W",14,20150304,"W-A3.1","Delayed","On Time","Early","Delayed","7"
"W",13,20150304,"W-A4.1","Delayed","On Time","Early","Delayed","7"
"W",14,20150304,"W-A5.1","On Time","Early","Early","Delayed","7"
"W",12,20150304,"W-A2.1","Delayed","Early","Early","Early","8"
"W",15,20150304,"W-A3.1","Delayed","On Time","Early","On Time","8"
"W",14,20150304,"W-A4.1","Delayed","Early","Early","Early","8"
"W",15,20150304,"W-A5.1","Delayed","On Time","Early","Delayed","8"
"W",13,20150304,"W-A2.1","Delayed","On Time","Early","Delayed","9"
"W",15,20150304,"W-A4.1","Delayed","On Time","Early","Early","9"
"R",9,20150305,"R-A4.1","Data Missing","Early","Early","Early","0"
"R",9,20150305,"R-A5.1","Data Missing","On Time","Early","Delayed","0"
"R",9,20150305,"R-A3.1","Delayed","Early","Early","Delayed","1"
"R",9,20150305,"R-A4.1","Delayed","On Time","Early","On Time","1"
"R",10,20150305,"R-A5.1","Early","On Time","Early","Delayed","1"
"R",8,20150305,"R-A2.1","On Time","On Time","Early","Delayed","2"
"R",10,20150305,"R-A3.1","On Time","Delayed","On Time","Delayed","2"
"R",10,20150305,"R-A4.1","Delayed","Early","Early","Early","2"
"R",11,20150305,"R-A5.1","Delayed","Early","Early","On Time","2"
"R",8,20150305,"R-A1.1","Early","Delayed","On Time","Delayed","3"
"R",8,20150305,"R-A2.1","Delayed","On Time","Early","On Time","3"
"R",10,20150305,"R-A3.1","Delayed","Early","Early","Early","3"
"R",11,20150305,"R-A4.1","Early","Early","Early","Early","3"
"R",8,20150305,"R-A1.1","Delayed","On Time","Early","On Time","4"
"R",9,20150305,"R-A2.1","Delayed","On Time","On Time","Delayed","4"
"R",11,20150305,"R-A3.1","Delayed","On Time","On Time","Delayed","4"
"R",12,20150305,"R-A4.1","Delayed","Early","Early","Early","4"
"R",12,20150305,"R-A5.1","Delayed","Early","Early","Early","4"
"R",9,20150305,"R-A1.1","Delayed","Data Missing","On Time","Delayed","5"
"R",10,20150305,"R-A2.1","Delayed","On Time","Early","Delayed","5"
"R",12,20150305,"R-A3.1","Delayed","Delayed","On Time","Delayed","5"
"R",12,20150305,"R-A4.1","Delayed","Early","Early","Early","5"
"R",13,20150305,"R-A5.1","Delayed","On Time","On Time","Delayed","5"
"R",10,20150305,"R-A1.1","Delayed","On Time","Early","Delayed","6"
"R",10,20150305,"R-A2.1","Delayed","Early","Early","Early","6"
"R",12,20150305,"R-A3.1","Delayed","On Time","On Time","Delayed","6"
"R",13,20150305,"R-A4.1","Delayed","On Time","Early","Delayed","6"
"R",13,20150305,"R-A5.1","Delayed","Early","Early","Early","6"
"R",11,20150305,"R-A1.1","Delayed","On Time","On Time","Delayed","7"
"R",11,20150305,"R-A2.1","Delayed","On Time","Early","Delayed","7"
"R",13,20150305,"R-A3.1","Delayed","Delayed","On Time","Delayed","7"
"R",14,20150305,"R-A4.1","Delayed","Early","Early","Early","7"
"R",14,20150305,"R-A5.1","Delayed","Delayed","On Time","Delayed","7"
"R",12,20150305,"R-A2.1","On Time","Early","Early","Early","8"
"R",14,20150305,"R-A3.1","Delayed","On Time","Early","Delayed","8"
"R",15,20150305,"R-A4.1","Delayed","On Time","Early","Delayed","8"
"R",15,20150305,"R-A5.1","Delayed","On Time","Early","Delayed","8"
"R",12,20150305,"R-A1.1","Delayed","Early","Early","Early","9"
"R",13,20150305,"R-A2.1","Early","Early","Early","On Time","9"
"R",15,20150305,"R-A3.1","Delayed","Delayed","On Time","Delayed","9"
"M",10,20150309,"M-A3.1","Delayed","Delayed","On Time","Delayed","1"
"M",9,20150309,"M-A4.1","Early","Early","Early","Early","1"
"M",10,20150309,"M-A3.1","Delayed","On Time","Early","Early","2"
"M",9,20150309,"M-A4.1","Delayed","Early","Early","On Time","2"
"M",8,20150309,"M-A1.1","Delayed","Delayed","On Time","Delayed","3"
"M",11,20150309,"M-A3.1","Delayed","Delayed","On Time","Delayed","3"
"M",10,20150309,"M-A4.1","Delayed","On Time","Early","On Time","3"
"M",8,20150309,"M-A1.1","On Time","On Time","Early","Delayed","4"
"M",12,20150309,"M-A3.1","Delayed","On Time","Early","Delayed","4"
"M",11,20150309,"M-A4.1","Delayed","On Time","Early","Delayed","4"
"M",9,20150309,"M-A1.1","Delayed","Early","Early","On Time","5"
"M",12,20150309,"M-A3.1","Delayed","On Time","Early","On Time","5"
"M",12,20150309,"M-A4.1","Early","Early","Early","Early","5"
"M",10,20150309,"M-A1.1","Delayed","Delayed","On Time","Delayed","6"
"M",13,20150309,"M-A3.1","Delayed","Delayed","On Time","Delayed","6"
"M",12,20150309,"M-A4.1","Delayed","Early","Early","Early","6"
"M",11,20150309,"M-A1.1","Delayed","On Time","On Time","Delayed","7"
"M",14,20150309,"M-A3.1","Delayed","On Time","Early","Delayed","7"
"M",13,20150309,"M-A4.1","Delayed","On Time","Early","Delayed","7"
"M",11,20150309,"M-A1.1","On Time","Delayed","Early","Delayed","8"
"M",15,20150309,"M-A3.1","On Time","On Time","On Time","Delayed","8"
"M",14,20150309,"M-A4.1","Delayed","Early","Early","Early","8"
"M",12,20150309,"M-A1.1","Delayed","On Time","Early","Delayed","9"
"M",15,20150309,"M-A4.1","Delayed","On Time","Early","On Time","9"
"T",9,20150310,"T-A5.1","Data Missing","Delayed","Delayed","Delayed","0"
"T",10,20150310,"T-A3.1","Delayed","On Time","On Time","Delayed","1"
"T",9,20150310,"T-A4.1","Delayed","Early","Early","Delayed","1"
"T",10,20150310,"T-A5.1","On Time","Delayed","On Time","Delayed","1"
"T",8,20150310,"T-A1.1","On Time","Delayed","Delayed","Delayed","2"
"T",10,20150310,"T-A3.1","Delayed","Early","Early","Early","2"
"T",10,20150310,"T-A4.1","Delayed","Early","Early","Early","2"
"T",11,20150310,"T-A5.1","Delayed","Early","Early","Early","2"
"T",8,20150310,"T-A1.1","Delayed","Early","Early","Delayed","3"
"T",11,20150310,"T-A3.1","Delayed","On Time","On Time","Delayed","3"
"T",11,20150310,"T-A4.1","On Time","On Time","Early","Delayed","3"
"T",11,20150310,"T-A5.1","Delayed","On Time","On Time","Delayed","3"
"T",9,20150310,"T-A1.1","Delayed","On Time","Early","Delayed","4"
"T",12,20150310,"T-A3.1","Delayed","On Time","Early","Delayed","4"
"T",12,20150310,"T-A4.1","Delayed","Early","Early","Early","4"
"T",12,20150310,"T-A5.1","Delayed","Early","Early","Early","4"
"T",10,20150310,"T-A1.1","Delayed","On Time","Early","Delayed","5"
"T",12,20150310,"T-A3.1","Delayed","On Time","Early","Delayed","5"
"T",12,20150310,"T-A4.1","Delayed","Early","Early","Early","5"
"T",13,20150310,"T-A5.1","Delayed","On Time","Early","Delayed","5"
"T",11,20150310,"T-A1.1","Delayed","On Time","Early","Delayed","6"
"T",13,20150310,"T-A4.1","Delayed","On Time","Early","Delayed","6"
"T",13,20150310,"T-A5.1","Delayed","Early","Early","Early","6"
"T",14,20150310,"T-A3.1","Delayed","Data Missing","Early","Delayed","7"
"T",14,20150310,"T-A4.1","Delayed","Early","Early","Early","7"
"T",14,20150310,"T-A5.1","On Time","On Time","Early","Delayed","7"
"T",12,20150310,"T-A1.1","Delayed","Early","Early","Early","8"
"T",15,20150310,"T-A3.1","Delayed","Delayed","On Time","Delayed","8"
"T",15,20150310,"T-A4.1","Delayed","Early","Early","On Time","8"
"T",15,20150310,"T-A5.1","Delayed","Early","Early","Early","8"
"W",9,20150311,"W-A4.1","Data Missing","Early","Early","Early","0"
"W",8,20150311,"W-A2.1","Delayed","On Time","Early","Delayed","1"
"W",9,20150311,"W-A4.1","Delayed","Early","Early","Delayed","1"
"W",10,20150311,"W-A5.1","Delayed","On Time","Early","Delayed","1"
"W",8,20150311,"W-A2.1","On Time","On Time","Early","On Time","2"
"W",10,20150311,"W-A4.1","Delayed","On Time","Early","Delayed","2"
"W",11,20150311,"W-A5.1","Delayed","Early","Early","Early","2"
"W",9,20150311,"W-A2.1","Delayed","On Time","Early","Delayed","3"
"W",11,20150311,"W-A4.1","Delayed","On Time","Early","Delayed","3"
"W",10,20150311,"W-A2.1","Delayed","On Time","Early","Delayed","4"
"W",12,20150311,"W-A4.1","Delayed","Early","Early","Early","4"
"W",12,20150311,"W-A5.1","Delayed","On Time","Early","Delayed","4"
"W",10,20150311,"W-A2.1","Delayed","Early","Early","Early","5"
"W",12,20150311,"W-A4.1","Delayed","Early","Early","Early","5"
"W",13,20150311,"W-A5.1","Delayed","On Time","Early","Delayed","5"
"W",11,20150311,"W-A2.1","Delayed","Delayed","On Time","Delayed","6"
"W",13,20150311,"W-A4.1","Delayed","On Time","On Time","Delayed","6"
"W",13,20150311,"W-A5.1","Delayed","On Time","Early","On Time","6"
"W",12,20150311,"W-A2.1","Delayed","Early","Early","Early","7"
"W",14,20150311,"W-A4.1","Delayed","Early","Early","Early","7"
"W",14,20150311,"W-A5.1","Delayed","On Time","On Time","Delayed","7"
"W",13,20150311,"W-A2.1","Delayed","On Time","Early","On Time","8"
"W",15,20150311,"W-A4.1","Delayed","Early","Early","On Time","8"
"W",15,20150311,"W-A5.1","Delayed","Early","Early","On Time","8"
"R",9,20150312,"R-A4.1","Data Missing","Early","Early","Early","0"
"R",9,20150312,"R-A5.1","Data Missing","On Time","On Time","Delayed","0"
"R",8,20150312,"R-A2.1","Delayed","On Time","Early","Delayed","1"
"R",10,20150312,"R-A3.1","Delayed","On Time","Early","Delayed","1"
"R",9,20150312,"R-A4.1","Delayed","On Time","Early","Delayed","1"
"R",10,20150312,"R-A5.1","On Time","On Time","On Time","Delayed","1"
"R",8,20150312,"R-A1.1","On Time","Delayed","On Time","Delayed","2"
"R",8,20150312,"R-A2.1","On Time","On Time","Early","Delayed","2"
"R",10,20150312,"R-A3.1","Delayed","On Time","Early","On Time","2"
"R",10,20150312,"R-A4.1","Delayed","Early","Early","Early","2"
"R",11,20150312,"R-A5.1","Delayed","Early","Early","On Time","2"
"R",8,20150312,"R-A1.1","Delayed","On Time","Early","Delayed","3"
"R",9,20150312,"R-A2.1","Delayed","On Time","Early","Delayed","3"
"R",11,20150312,"R-A3.1","On Time","Delayed","On Time","Delayed","3"
"R",11,20150312,"R-A4.1","Delayed","On Time","Early","Delayed","3"
"R",11,20150312,"R-A5.1","Delayed","Delayed","On Time","Delayed","3"
"R",9,20150312,"R-A1.1","Delayed","On Time","Early","Delayed","4"
"R",10,20150312,"R-A2.1","Delayed","Delayed","On Time","Delayed","4"
"R",12,20150312,"R-A3.1","Delayed","Data Missing","Early","Delayed","4"
"R",12,20150312,"R-A4.1","Delayed","Early","Early","On Time","4"
"R",12,20150312,"R-A5.1","Delayed","Early","Early","Early","4"
"R",10,20150312,"R-A1.1","Delayed","On Time","Early","Delayed","5"
"R",10,20150312,"R-A2.1","Delayed","Early","Early","Early","5"
"R",12,20150312,"R-A3.1","Delayed","On Time","Early","Delayed","5"
"R",12,20150312,"R-A4.1","Delayed","Delayed","Early","Delayed","5"
"R",13,20150312,"R-A5.1","Delayed","On Time","Early","Delayed","5"
"R",11,20150312,"R-A1.1","Delayed","On Time","On Time","Delayed","6"
"R",11,20150312,"R-A2.1","Delayed","On Time","Early","Delayed","6"
"R",13,20150312,"R-A3.1","Delayed","On Time","Early","Delayed","6"
"R",13,20150312,"R-A4.1","Delayed","On Time","Early","Delayed","6"
"R",13,20150312,"R-A5.1","Delayed","Early","Early","Early","6"
"R",11,20150312,"R-A1.1","Delayed","Delayed","On Time","Delayed","7"
"R",12,20150312,"R-A2.1","Delayed","On Time","Early","Early","7"
"R",14,20150312,"R-A3.1","Delayed","Delayed","Early","Delayed","7"
"R",14,20150312,"R-A4.1","Delayed","Early","Early","Early","7"
"R",14,20150312,"R-A5.1","Delayed","On Time","Early","Delayed","7"
"R",12,20150312,"R-A1.1","Delayed","On Time","Early","On Time","8"
"R",15,20150312,"R-A3.1","Delayed","On Time","On Time","Delayed","8"
"R",15,20150312,"R-A4.1","Delayed","On Time","Early","Delayed","8"
"R",15,20150312,"R-A5.1","Delayed","Early","Early","On Time","8"
"M",9,20150323,"M-A3.1","Data Missing","On Time","Early","Delayed","0"
"M",8,20150323,"M-A2.1","Delayed","Delayed","On Time","Delayed","1"
"M",10,20150323,"M-A3.1","On Time","On Time","On Time","Delayed","1"
"M",9,20150323,"M-A4.1","Early","Early","Early","Early","1"
"M",9,20150323,"M-A5.1","Early","On Time","On Time","Delayed","1"
"M",8,20150323,"M-A2.1","Delayed","Early","Early","On Time","2"
"M",10,20150323,"M-A3.1","Delayed","Early","Early","On Time","2"
"M",9,20150323,"M-A4.1","Delayed","Early","Early","On Time","2"
"M",10,20150323,"M-A5.1","Delayed","Delayed","On Time","Delayed","2"
"M",8,20150323,"M-A1.1","Delayed","Delayed","Delayed","Delayed","3"
"M",9,20150323,"M-A2.1","Delayed","On Time","Early","Delayed","3"
"M",11,20150323,"M-A3.1","Delayed","On Time","On Time","Delayed","3"
"M",10,20150323,"M-A4.1","Delayed","Early","Early","Early","3"
"M",11,20150323,"M-A5.1","Delayed","Early","Early","Early","3"
"M",8,20150323,"M-A1.1","Delayed","On Time","Early","Delayed","4"
